YEAR,ST,State,TopicType,TopicDesc,MeasureDesc,SubMeasure,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,27,2.1,23,31.4,1018,Overall,All Ages,White,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,11,3.7,5.4,21.2,111,Overall,All Ages,Multiple Race,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,23.1,1.9,19.6,27.1,1582,Female,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,29.8,3.1,24,36.3,1575,Male,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.5,0.6,3.5,5.8,3173,Overall,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0.9,0.9,0.1,7,144,Overall,All Ages,Asian,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.2,0.9,0.3,5.1,579,Overall,All Ages,African American,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,5.1,1.3,3.1,8.3,1181,Overall,All Ages,Hispanic,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.8,0.9,3.3,6.9,1018,Overall,All Ages,White,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.9,1.9,0.8,10.2,111,Overall,All Ages,Multiple Race,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.1,0.4,1.4,3,1582,Female,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,6.9,1.1,5,9.4,1575,Male,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,47,1.9,43.1,51,3141,Overall,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,33,6,22.1,46.2,144,Overall,All Ages,Asian,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,45.1,4,37.2,53.4,573,Overall,All Ages,African American,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,58,2.1,53.7,62.1,1171,Overall,All Ages,Hispanic,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,43.5,2.2,39.2,47.9,1009,Overall,All Ages,White,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,39.6,6,28.3,52.2,115,Overall,All Ages,Multiple Race,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,46.1,2.2,41.6,50.6,1580,Female,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,IL,Illinois,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,48,3.3,41.5,54.6,1552,Male,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,23.9,1.7,20.6,27.7,1861,Overall,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,14.9,3.1,9.6,22.3,216,Overall,All Ages,African American,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,26,3.9,18.9,34.7,246,Overall,All Ages,Hispanic,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,25.3,2.3,21,30.3,1178,Overall,All Ages,White,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,23.4,4.9,14.9,34.6,118,Overall,All Ages,Multiple Race,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,20.3,1.6,17.2,23.7,978,Female,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,27.2,2.5,22.5,32.5,872,Male,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.1,0.9,2.6,6.3,1861,Overall,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2,1,0.7,5.4,216,Overall,All Ages,African American,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.5,2.5,0.8,14.2,246,Overall,All Ages,Hispanic,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.4,1,2.8,6.9,1178,Overall,All Ages,White,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,5.8,3.1,1.9,16.3,118,Overall,All Ages,Multiple Race,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.6,0.7,1.4,4.6,978,Female,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,5.5,1.5,3.1,9.4,872,Male,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,43.9,2.2,39.5,48.5,1857,Overall,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,39.8,5.1,29.9,50.6,214,Overall,All Ages,African American,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,48.5,3.8,40.9,56.3,244,Overall,All Ages,Hispanic,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,44.6,2.8,39,50.2,1177,Overall,All Ages,White,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,47.8,5,37.9,57.9,118,Overall,All Ages,Multiple Race,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,40.3,2.5,35.3,45.6,975,Female,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,IN,Indiana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,47.3,2.8,41.7,53,872,Male,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,23.4,1.5,20.5,26.5,2525,Overall,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,24.7,3.4,18.5,32.1,111,Overall,All Ages,African American,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,25.6,4.7,17.4,36,130,Overall,All Ages,Hispanic,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,22.8,1.8,19.4,26.6,2056,Overall,All Ages,White,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,21.9,6.4,11.8,37.2,102,Overall,All Ages,Multiple Race,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,23.3,2.1,19.3,27.8,1299,Female,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,23.4,1.7,20.2,27.1,1206,Male,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,12.1,1,10.2,14.3,1562,Overall,All Ages,All Races,Middle School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,1EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,Middle School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,1EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Asian,Middle School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,1EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,14.3,3,9.2,21.6,122,Overall,All Ages,African American,Middle School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,1EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,17.4,2,13.6,22,125,Overall,All Ages,Hispanic,Middle School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,1EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,Middle School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,1EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,11.6,1,9.6,13.9,1103,Overall,All Ages,White,Middle School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,1EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Multiple Race,Middle School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,1EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,11,1.3,8.6,13.9,815,Female,All Ages,All Races,Middle School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,1EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,13.1,1.3,10.7,15.9,742,Male,All Ages,All Races,Middle School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,1EDU,YRB06,1
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.2,0.5,2.4,4.3,2525,Overall,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,0,0,0,0,111,Overall,All Ages,African American,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,5.9,3,2.1,15.7,130,Overall,All Ages,Hispanic,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,KY,Kentucky,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(37.645970271000465, -84.77497104799966)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
