,Issue Datetime,Summons Number,Violation Code,Violation Location,Violation Precinct,House Number,Street Name,Intersecting Street,City & State,Ticket Cost,Ticket Type,Zip Code,Lat,Long
373,2019-01-11 10:29:00,8676196163,38,90,90,W,Havemeyer St,40ft S/of Broadway,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11211.0,40.7088852,-73.9592864
374,2019-01-11 06:59:00,8715521746,40,83,83,W,Stanhope St,40ft S/of Central Av,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11221.0,40.697292,-73.9237814
375,2019-01-11 11:07:00,8676196175,21,90,90,E,Marcy Ave,40ft S/of Division A,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.707779,-73.957922
376,2019-01-11 08:20:00,8705074897,19,90,90,W,Wythe Ave,40ft S/of Grand St,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7157431,-73.9644947
377,2019-01-11 18:49:00,8581008203,14,79,79,E,Nostrand Ave,40ft S/of Greene Ave,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11216.0,40.6883972,-73.9511754
378,2019-01-11 12:00:00,8705075245,21,94,94,W,Meeker Ave,40ft S/of Leonard St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.7178657,-73.94830859999999
379,2019-01-11 11:36:00,8705075075,21,94,94,W,Meeker Ave,40ft S/of N 7th St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.714724,-73.9527099
380,2019-01-11 03:04:00,8641825204,21,90,90,E,Kent Ave,40ft S/of Ross St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.702646,-73.9651555
381,2019-01-14 12:11:00,8701817875,21,90,90,W,Bedford Ave,40ft S/of S 10th St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.708015,-73.96432899999999
382,2019-01-11 11:45:00,8705075154,21,94,94,W,Meeker Ave,40ft S/of Union Ave,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.7150057,-73.9517718
383,2019-01-14 08:41:00,8711162983,21,79,79,W,Sanford St,40ft S/of Willoughby,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6933059,-73.95310429999999
384,2019-01-14 20:53:00,8714729064,20,90,90,N,Williamsburg St East,40ft W/of Bedford Av,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7030458,-73.95989780000001
385,2019-01-12 09:13:00,8694640338,38,90,90,N,Varet St,40ft W/of Graham Ave,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11206.0,40.703053,-73.942495
386,2019-01-11 12:13:00,8668549340,21,83,83,S,Jefferson St,40ft W/of Knickerboc,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.703667,-73.926891
387,2019-01-14 09:10:00,8671028306,21,90,90,N,Stagg St,40ft W/of Lorimer St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.7090141,-73.9485428
388,2019-01-12 13:10:00,8676738427,38,94,94,N,Milton St,40ft W/of Manhattan,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11222.0,40.729486,-73.9539645
389,2019-01-12 08:04:00,8699772531,70,94,94,N,Meeker Ave,40ft W/of Richardson,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11211.0,40.7185891,-73.9471681
390,2019-01-12 08:03:00,8699772520,66,94,94,N,Meeker Ave,40ft W/of Richardson,"Brooklyn, NY",45.0,"Parking a trailer or semi-trailer which is not attached to a motor vehicle used for towing it, unless loading or unloading at an off-street platform.",11211.0,40.7185891,-73.9471681
391,2019-01-14 17:38:00,8709667325,46,90,90,S,Randolph St,40ft W/of Seneca Ave,"Brooklyn, NY",115.0,Double parking,11385.0,40.7107981,-73.92119559999999
392,2019-01-11 12:06:00,8681882284,74,81,81,S,Herkimer St,45ft E/of Albany Ave,"Brooklyn, NY",65.0,Standing or parking a vehicle without properly showing its current plates on the outside of the vehicle.,11213.0,40.679034,-73.9384984
393,2019-01-14 11:32:00,8728704630,21,79,79,N,Clifton Pl,45ft E/of Bedford Av,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.68872,-73.9549636
394,2019-01-12 13:23:00,8705972644,20,94,94,N,N 4th St,45ft E/of Driggs Ave,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.715374,-73.95822299999999
395,2019-01-11 15:30:00,8598239100,38,83,83,S,Harman St,45ft E/of Knickerboc,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11237.0,40.699392,-73.919377
396,2019-01-12 09:50:00,8723263507,38,83,83,S,Hart St,45ft E/of Knickerboc,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11237.0,40.70153,-73.92313299999999
397,2019-01-12 11:09:00,8714755361,37,83,83,N,Himrod St,45ft E/of Knickerboc,"Brooklyn, NY",35.0,Parking Meter -- Parking in excess of the allowed time ,11237.0,40.69982,-73.920127
398,2019-01-12 07:09:00,8696033280,20,83,83,N,Weirfield St,45ft E/of Knickerboc,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.6934043,-73.90885109999999
399,2019-01-12 04:53:00,8535587743,19,79,79,S,Marcus Garvey Blvd,45ft E/of Lafayette,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11221.0,40.69121639999999,-73.9396577
400,2019-01-11 11:40:00,8705972152,21,88,88,S,Willoughby Ave,45ft E/of Vanderbilt,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6915799,-73.9695244
401,2019-01-11 08:57:00,8535587512,71,90,90,W,Leonard St,45ft N/of Boerum St,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11206.0,40.7055762,-73.94625
402,2019-01-14 21:30:00,8611718525,19,90,90,E,Wythe Ave,45ft N/of Keap St,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.702504,-73.9623581
403,2019-01-14 13:40:00,8705972980,20,79,79,W,Spencer St,45ft N/of Myrtle Ave,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6946849,-73.9552099
404,2019-01-14 13:43:00,8705972991,20,79,79,W,Spencer St,45ft N/of Myrtle Ave,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6946849,-73.9552099
405,2019-01-14 15:51:00,8699415904,20,94,94,E,Berry St,45ft N/of N 4th St,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7169694,-73.96077919999999
406,2019-01-11 11:50:00,8705075178,21,94,94,W,Meeker Ave,45ft N/of Union Ave,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.7150057,-73.9517718
407,2019-01-12 09:38:00,8705972516,46,90,90,W,Wilson St,45ft N/of Wythe Pl,"Brooklyn, NY",115.0,Double parking,11249.0,40.7042518,-73.9641765
408,2019-01-11 11:08:00,8676196187,21,90,90,E,Marcy Ave,45ft S/of Division A,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.707779,-73.957922
409,2019-01-14 11:08:00,8676197118,21,90,90,W,Marcy Ave,45ft S/of Division A,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.707779,-73.957922
410,2019-01-14 14:47:00,8726817240,20,88,88,E,Park Ave,45ft S/of Grand Ave,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11238.0,40.6738771,-73.9700893
411,2019-01-14 11:09:00,8668399901,21,79,79,W,Marcy Ave,45ft S/of Lafayette,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11216.0,40.6902493,-73.94819009999999
412,2019-01-14 13:55:00,8717800742,66,79,79,W,Sheffield Ave,45ft S/of Liberty Av,"Brooklyn, NY",45.0,"Parking a trailer or semi-trailer which is not attached to a motor vehicle used for towing it, unless loading or unloading at an off-street platform.",11207.0,40.6742579,-73.8975006
413,2019-01-12 07:13:00,8580459679,16,88,88,W,Ashland Pl,45ft S/of Myrtle Ave,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11201.0,40.6934845,-73.97911959999999
414,2019-01-14 13:45:00,8705973004,16,79,79,W,Spencer St,45ft S/of Myrtle Ave,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11205.0,40.6946849,-73.9552099
415,2019-01-12 09:39:00,8636960952,77,90,90,N,Harrison Pl,45ft W/of Bartlett S,"Brooklyn, NY",45.0,"Parking a bus, unless allowed by signs. ",11206.0,40.7009322,-73.9467626
416,2019-01-11 23:56:00,8714727584,20,90,90,N,Williamsburg St East,45ft W/of Bedford Av,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7030458,-73.95989780000001
417,2019-01-11 23:54:00,8714727572,82,90,90,N,Williamsburg St East,45ft W/of Bedford Av,"Brooklyn, NY",115.0,"Standing or parking a Commercial Vehicle unless all seats, except the front seats, and rear seat equipment removed. ",11249.0,40.7030458,-73.95989780000001
418,2019-01-14 16:01:00,8699415930,40,94,94,N,N 6th St,45ft W/of Kent Ave,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11249.0,40.7197654,-73.9623077
419,2019-01-14 16:00:00,8699415928,71,94,94,N,N 6th St,45ft W/of Kent Ave,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11249.0,40.7197654,-73.9623077
420,2019-01-14 16:29:00,8716119034,14,90,90,N,Whipple St,45ft W/of Throop Ave,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11206.0,40.701091,-73.945014
421,2019-01-11 07:18:00,8535587251,20,90,90,S,Marcy Ave,45ft W/of Walton St,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.7009237,-73.95128729999999
422,2019-01-11 07:16:00,8535587240,20,90,90,S,Marcy Ave,45ft W/of Walton St,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.7009237,-73.95128729999999
423,2019-01-13 12:02:00,8676738683,14,94,94,S,S 2nd St,4ft E/of Bedford Ave,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.713269,-73.962081
424,2019-01-14 13:25:00,8705972942,40,79,79,W,Skillman St,4ft N/of Myrtle Ave,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11205.0,40.6944572,-73.95709839999999
425,2019-01-14 09:59:00,8725068350,46,90,90,W,Humboldt St,500ft S/of Varet St,"Brooklyn, NY",115.0,Double parking,11206.0,40.7032203,-73.94081
426,2019-01-14 14:50:00,8692649934,51,90,90,N,Scholes St,50ft E/of Bogart St,"Brooklyn, NY",115.0,"Stopping, standing or parking on a sidewalk.",11206.0,40.7095959,-73.9348857
427,2019-01-11 11:59:00,8651440390,21,90,90,S,Bedford Ave,50ft E/of Division A,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.707776,-73.964135
428,2019-01-14 19:12:00,8580610308,40,88,88,S,S Elliott Pl,50ft E/of Hanson Pl,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11217.0,40.6853983,-73.9752374
429,2019-01-12 13:14:00,8650344811,38,83,83,S,Harman St,50ft E/of Knickerboc,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11237.0,40.699392,-73.919377
430,2019-01-11 16:06:00,8650344707,14,90,90,S,S 5th St,50ft E/of Marcy Ave,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11211.0,40.70908,-73.957488
431,2019-01-11 15:30:00,8650344690,71,90,90,N,S 4th St,50ft E/of Marcy Ave,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11211.0,40.709758,-73.95705550000001
432,2019-01-12 04:43:00,8725067280,21,88,88,N,Park Ave,50ft E/of St Edwards,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6960881,-73.978033
433,2019-01-14 15:16:00,8580610291,20,94,94,S,Park Ave,50ft E/of Throop Ave,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.6982185,-73.94393579999999
434,2019-01-11 08:48:00,8638198759,21,94,94,S,Frost St,50ft E/of Union Ave,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.7173864,-73.9521698
435,2019-01-11 11:13:00,8723263088,21,90,90,E,Throop Ave,50ft N/of Bartlett S,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.701655,-73.945645
436,2019-01-14 11:16:00,8695487465,21,90,90,W,Throop Ave,50ft N/of Bartlett S,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.701655,-73.945645
437,2019-01-14 15:18:00,8578348709,40,90,90,W,Havemeyer St,50ft N/of Broadway,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11211.0,40.7088852,-73.9592864
438,2019-01-14 16:10:00,8692595240,70,90,90,W,Kent Ave,50ft N/of Clymer St,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11249.0,40.7042618,-73.96718609999999
439,2019-01-11 08:40:00,8723262758,21,90,90,E,Humboldt St,50ft N/of Debevoise,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.701808,-73.9405443
440,2019-01-13 11:55:00,8692649491,70,88,88,W,Ashland Pl,50ft N/of Hanson Pl,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11217.0,40.6851095,-73.977971
441,2019-01-14 18:11:00,8709667337,46,90,90,W,Gardner Ave,50ft N/of Johnson Av,"Brooklyn, NY",115.0,Double parking,11237.0,40.7090578,-73.9241838
442,2019-01-11 11:55:00,8705075208,21,94,94,W,Meeker Ave,50ft N/of Lorimer St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.7164694,-73.9497678
443,2019-01-14 15:26:00,8730300022,51,90,90,E,Bogart St,50ft N/of Meserole S,"Brooklyn, NY",115.0,"Stopping, standing or parking on a sidewalk.",11206.0,40.7089134,-73.9345857
444,2019-01-11 03:05:00,8686776589,21,90,90,E,Kent Ave,50ft N/of Rodney St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7021067,-73.9644739
445,2019-01-11 08:55:00,8723262825,21,90,90,E,Humboldt St,50ft N/of Scholes St,"Brooklyn, NY",45.0,"Street Cleaning: No parking where parking is not allowed by sign, street marking or traffic control device.",11206.0,40.708944,-73.94175899999999
446,2019-01-14 15:17:00,8634763171,17,88,88,W,Fleet Pl,50ft N/of Willoughby,"Brooklyn, NY",95.0,"Authorized Vehicles Only: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11201.0,40.6920254,-73.9817951
447,2019-01-11 16:32:00,8611202820,38,90,90,E,Havemeyer St,50ft S/of Broadway,"Brooklyn, NY",35.0,Parking Meter -- Failing to show a receipt or tag in the windshield.,11211.0,40.7088852,-73.9592864
